brand,productYear,new_bool,imported_bool,price,date
ford,2020,True,True,590000000,20/03/2020
lexus,2016,False,True,2660000000,25/03/2020
lexus,2016,False,True,3350000000,25/03/2020
mercedes-benz,2018,False,False,1490000000,20/03/2020
mitsubishi,2020,True,False,938000000,25/03/2020
mercedes-benz,2017,False,False,1650000000,20/03/2020
vinfast,2020,True,False,414000000,25/03/2020
suzuki,2020,True,True,555000000,20/03/2020
mazda,2019,True,False,859000000,25/03/2020
mazda,2019,True,False,1099000000,20/03/2020
mazda,2019,True,False,699000000,20/03/2020
mitsubishi,2020,True,True,375000000,25/03/2020
ford,2020,True,False,490000000,20/03/2020
mitsubishi,2019,True,True,550000000,20/03/2020
hyundai,2020,True,True,540000000,25/03/2020
mitsubishi,2020,True,False,950000000,20/03/2020
mazda,2020,True,False,859000000,20/03/2020
ford,2020,True,False,585000000,24/03/2020
mercedes-benz,2018,False,False,1399000000,24/03/2020
hyundai,2020,True,False,370000000,24/03/2020
suzuki,2020,True,True,555000000,24/03/2020
mercedes-benz,2019,False,True,4129000000,24/03/2020
mercedes-benz,2018,False,False,1290000000,24/03/2020
mercedes-benz,2018,False,False,1419000000,24/03/2020
lexus,2017,False,True,2800000000,24/03/2020
toyota,2019,True,False,923000000,24/03/2020
toyota,2016,False,True,1590000000,24/03/2020
kia,2020,True,True,625000000,24/03/2020
mercedes-benz,2020,True,False,1399000000,24/03/2020
kia,2020,True,False,549000000,24/03/2020
hyundai,2020,True,True,422000000,24/03/2020
audi,2008,False,True,650000000,24/03/2020
ford,2020,True,True,640000000,24/03/2020
mercedes-benz,2020,True,False,1749000000,24/03/2020
hyundai,2020,True,True,1120000000,24/03/2020
hyundai,2019,True,False,840000000,24/03/2020
kia,2020,True,False,1099000000,24/03/2020
subaru,2019,True,True,1127000000,24/03/2020
toyota,2020,True,False,706000000,24/03/2020
mazda,2020,True,True,489000000,24/03/2020
hyundai,2020,True,False,418000000,24/03/2020
mercedes-benz,2020,True,False,2399000000,24/03/2020
mazda,2020,True,True,489000000,24/03/2020
hyundai,2019,True,False,1165000000,23/03/2020
hyundai,2020,True,False,669000000,23/03/2020
mercedes-benz,2018,False,False,1589000000,23/03/2020
mercedes-benz,2018,False,False,1699000000,23/03/2020
vinfast,2020,True,False,370000000,23/03/2020
mitsubishi,2020,True,False,825000000,23/03/2020
toyota,2020,True,False,470000000,23/03/2020
ford,2015,False,False,470000000,23/03/2020
mitsubishi,2020,True,True,460000000,23/03/2020
mercedes-benz,2018,False,False,1490000000,23/03/2020
ford,2020,True,True,575000000,23/03/2020
hyundai,2020,True,False,589000000,23/03/2020
hyundai,2020,True,False,490000000,23/03/2020
hyundai,2019,True,False,842000000,23/03/2020
ford,2019,True,True,1000000000,23/03/2020
porsche,2014,False,True,2499000000,23/03/2020
hyundai,2020,True,False,1235000000,22/03/2020
toyota,2020,True,False,470000000,22/03/2020
mazda,2020,True,False,949000000,22/03/2020
ford,2020,True,True,999000000,22/03/2020
mercedes-benz,2019,False,False,1419000000,22/03/2020
mercedes-benz,2020,True,False,1385000000,22/03/2020
landrover,2016,False,False,7600000000,22/03/2020
ford,2020,True,True,590000000,22/03/2020
ford,2020,True,True,616000000,22/03/2020
suzuki,2020,True,True,555000000,22/03/2020
toyota,2020,True,False,570000000,22/03/2020
vinfast,2020,True,False,414000000,22/03/2020
mazda,2020,True,True,489000000,22/03/2020
ford,2020,True,True,640000000,22/03/2020
hyundai,2020,True,False,340000000,22/03/2020
mercedes-benz,2017,False,False,3590000000,22/03/2020
mercedes-benz,2018,False,False,1419000000,22/03/2020
toyota,2014,False,False,348000000,22/03/2020
ford,2020,True,True,571000000,21/03/2020
ford,2020,True,True,999000000,21/03/2020
hyundai,2020,True,False,878000000,21/03/2020
toyota,2020,True,False,771000000,21/03/2020
hyundai,2020,True,False,495000000,21/03/2020
maserati,2017,False,True,5000000000,21/03/2020
kia,2020,True,True,559000000,21/03/2020
mercedes-benz,2020,True,True,2148000000,21/03/2020
peugeot,2020,True,False,1199000000,21/03/2020
toyota,2020,True,True,1029000000,21/03/2020
hyundai,2019,True,False,530000000,21/03/2020
ford,2020,True,True,790000000,21/03/2020
ford,2020,True,True,909000000,21/03/2020
ford,2020,True,False,480000000,21/03/2020
bmw,2013,False,True,979000000,21/03/2020
kia,2020,True,False,1099000000,21/03/2020
kia,2020,True,False,299000000,21/03/2020
toyota,2011,False,True,1299000000,21/03/2020
lexus,2008,False,True,2100000000,21/03/2020
mitsubishi,2020,True,False,950000000,21/03/2020
honda,2020,True,True,903000000,21/03/2020
mazda,2020,True,False,899000000,21/03/2020
mercedes-benz,2020,True,False,1669000000,21/03/2020
mercedes-benz,2018,False,False,1839000000,21/03/2020
mercedes-benz,2001,False,False,175000000,21/03/2020
suzuki,2016,False,True,450000000,21/03/2020
suzuki,2020,True,False,293000000,21/03/2020
hyundai,2018,False,False,1080000000,21/03/2020
chevrolet,2017,False,True,595000000,21/03/2020
lexus,2020,True,True,4120000000,21/03/2020
chevrolet,2019,True,True,870000000,21/03/2020
toyota,2018,False,False,755000000,21/03/2020
mazda,2020,True,True,489000000,21/03/2020
honda,2020,True,True,1093000000,21/03/2020
kia,2020,True,False,635000000,21/03/2020
mitsubishi,2020,True,False,825000000,20/03/2020
kia,2019,True,False,1129000000,20/03/2020
kia,2019,True,False,589000000,20/03/2020
kia,2019,True,False,329000000,20/03/2020
mazda,2020,True,False,699000000,20/03/2020
ford,2020,True,True,799000000,20/03/2020
mercedes-benz,2019,True,False,1740000000,20/03/2020
hyundai,2020,True,False,1150000000,20/03/2020
kia,2020,True,False,299000000,20/03/2020
mazda,2020,True,False,1069000000,20/03/2020
hyundai,2020,True,False,606000000,20/03/2020
mazda,2019,True,False,859000000,20/03/2020
hyundai,2020,True,False,1145000000,20/03/2020
hyundai,2020,True,False,1145000000,20/03/2020
hyundai,2020,True,False,1145000000,20/03/2020
hyundai,2020,True,False,1145000000,20/03/2020
ford,2020,True,True,590000000,20/03/2020
lexus,2016,False,True,3350000000,25/03/2020
toyota,2020,True,False,706000000,20/03/2020
toyota,2020,True,False,470000000,17/03/2020
nissan,2018,True,True,780000000,17/03/2020
ford,2020,True,True,799000000,11/03/2020
hyundai,2020,True,False,1180000000,10/03/2020
ford,2020,True,True,610000000,04/03/2020
kia,2016,False,False,318000000,20/03/2020
mercedes-benz,2011,False,False,340000000,25/03/2020
ford,2015,True,True,625000000,25/03/2020
honda,2019,True,False,539000000,20/03/2020
ford,2020,True,True,635000000,20/03/2020
kia,2020,True,False,389000000,25/03/2020
mitsubishi,2020,True,False,825000000,25/03/2020
toyota,2020,True,True,1235000000,20/03/2020
toyota,2020,True,True,1235000000,20/03/2020
hyundai,2020,True,False,540000000,25/03/2020
lexus,2020,True,True,10300000000,25/03/2020
nissan,2019,True,False,895000000,25/03/2020
kia,2020,True,False,389000000,25/03/2020
mercedes-benz,2019,False,True,4250000000,25/03/2020
ford,2020,True,True,1999000000,25/03/2020
kia,2020,True,False,1059000000,25/03/2020
mazda,2019,False,False,666000000,25/03/2020
suzuki,2020,True,False,293000000,25/03/2020
hyundai,2019,True,False,350000000,25/03/2020
ford,2019,False,False,590000000,25/03/2020
hyundai,2020,True,False,426000000,25/03/2020
ford,2020,True,True,630000000,20/03/2020
hyundai,2020,True,False,580000000,25/03/2020
hyundai,2020,True,False,425000000,24/03/2020
mercedes-benz,2009,False,False,980000000,24/03/2020
hyundai,2015,False,True,123000000,24/03/2020
toyota,2020,True,False,706000000,24/03/2020
toyota,2020,True,False,1011000000,24/03/2020
chevrolet,2011,False,False,275000000,24/03/2020
subaru,2019,True,True,1127000000,24/03/2020
ford,2019,True,False,545000000,24/03/2020
mercedes-benz,2017,False,False,1150000000,24/03/2020
honda,2017,False,False,458000000,24/03/2020
honda,2013,False,True,469000000,24/03/2020
mercedes-benz,2018,False,False,1640000000,24/03/2020
mercedes-benz,2020,False,False,1745000000,24/03/2020
mercedes-benz,2014,False,True,2486000000,24/03/2020
mazda,2020,True,False,719000000,24/03/2020
honda,2020,True,True,983000000,24/03/2020
chevrolet,2017,False,True,680000000,24/03/2020
ford,2020,True,True,630000000,24/03/2020
suzuki,2019,True,True,555000000,24/03/2020
suzuki,2019,True,False,293000000,24/03/2020
kia,2020,True,False,789000000,24/03/2020
suzuki,2019,True,True,337000000,24/03/2020
kia,2020,True,False,389000000,24/03/2020
suzuki,2019,True,True,359000000,24/03/2020
suzuki,2015,False,False,400000000,24/03/2020
toyota,2018,False,True,1150000000,24/03/2020
kia,2020,True,False,299000000,24/03/2020
toyota,2019,True,True,1029000000,24/03/2020
kia,2020,True,False,549000000,24/03/2020
hyundai,2020,True,False,690000000,24/03/2020
toyota,2009,False,False,420000000,24/03/2020
mercedes-benz,2017,False,False,2239000000,24/03/2020
mercedes-benz,2017,False,False,1779000000,24/03/2020
hyundai,2020,True,False,425000000,24/03/2020
honda,2016,False,False,455000000,24/03/2020
honda,2009,False,True,300000000,24/03/2020
honda,2017,False,False,475000000,24/03/2020
lexus,2019,True,True,10450000000,24/03/2020
lexus,2019,True,True,9150000000,24/03/2020
hyundai,2020,True,False,425000000,24/03/2020
honda,2016,False,False,455000000,24/03/2020
honda,2009,False,True,300000000,24/03/2020
honda,2017,False,False,475000000,24/03/2020
lexus,2019,True,True,10450000000,24/03/2020
lexus,2019,True,True,9150000000,24/03/2020
hyundai,2020,True,False,390000000,24/03/2020
mercedes-benz,2019,True,True,12500000000,24/03/2020
toyota,2020,True,False,570000000,24/03/2020
hyundai,2020,True,False,370000000,24/03/2020
chevrolet,2016,False,False,295000000,24/03/2020
mazda,2020,True,False,699000000,24/03/2020
mazda,2020,True,False,749000000,24/03/2020
toyota,2020,True,False,470000000,24/03/2020
vinfast,2020,True,False,1580000000,24/03/2020
ford,2011,False,True,340000000,24/03/2020
hyundai,2014,False,True,855000000,24/03/2020
hyundai,2015,False,True,515000000,24/03/2020
honda,2020,True,True,929000000,24/03/2020
hyundai,2017,True,False,1299000000,24/03/2020
hyundai,2020,True,False,496000000,24/03/2020
hyundai,2020,True,False,1225000000,24/03/2020
toyota,2020,True,False,520000000,24/03/2020
mazda,2020,True,True,489000000,24/03/2020
toyota,2019,True,False,706000000,24/03/2020
mercedes-benz,2020,True,False,2039000000,24/03/2020
hyundai,2020,True,False,1000000000,24/03/2020
mitsubishi,2020,True,True,375000000,24/03/2020
ford,2018,False,False,574000000,24/03/2020
kia,2020,True,False,549000000,24/03/2020
hyundai,2020,True,False,590000000,24/03/2020
chevrolet,2017,False,False,375000000,24/03/2020
lexus,2010,False,True,1820000000,24/03/2020
mercedes-benz,2016,False,False,2680000000,24/03/2020
bmw,2018,False,True,1299000000,24/03/2020
mitsubishi,2020,True,False,825000000,24/03/2020
mercedes-benz,2016,False,False,2680000000,24/03/2020
bmw,2018,False,True,1299000000,24/03/2020
mitsubishi,2020,True,False,825000000,24/03/2020
mitsubishi,2020,True,True,550000000,24/03/2020
chevrolet,2011,False,False,285000000,24/03/2020
mercedes-benz,2018,False,False,1620000000,24/03/2020
hyundai,2020,True,False,760000000,24/03/2020
hyundai,2020,True,False,595000000,24/03/2020
isuzu,2019,True,True,749000000,24/03/2020
isuzu,2019,True,False,508000000,24/03/2020
toyota,2008,False,False,275000000,24/03/2020
vinamotor,2020,True,False,485000000,24/03/2020
mercedes-benz,2017,False,False,1539000000,24/03/2020
mazda,2020,True,False,759000000,24/03/2020
mercedes-benz,2016,False,True,3139000000,24/03/2020
mercedes-benz,2019,False,False,1639000000,24/03/2020
mercedes-benz,2020,True,False,2039000000,24/03/2020
hyundai,2020,True,False,325000000,24/03/2020
mazda,2020,True,False,819000000,24/03/2020
mazda,2020,True,True,489000000,24/03/2020
suzuki,2019,True,True,555000000,24/03/2020
mini,2008,False,True,615000000,24/03/2020
chevrolet,2018,False,True,525000000,24/03/2020
mazda,2020,True,False,849000000,24/03/2020
mazda,2019,True,False,1049000000,24/03/2020
ford,2019,False,True,3990000000,24/03/2020
mitsubishi,2020,True,True,460000000,24/03/2020
suzuki,2013,False,True,365000000,24/03/2020
toyota,2020,True,False,570000000,24/03/2020
mitsubishi,2019,True,True,550000000,24/03/2020
isuzu,2015,False,False,780000000,24/03/2020
suzuki,2020,True,True,499000000,24/03/2020
toyota,2020,True,False,470000000,24/03/2020
toyota,2020,True,False,983000000,24/03/2020
honda,2019,False,True,905000000,24/03/2020
audi,2016,False,False,2500000000,24/03/2020
honda,2019,False,True,905000000,24/03/2020
audi,2016,False,False,2500000000,24/03/2020
mercedes-benz,2015,False,False,1099000000,24/03/2020
hyundai,2020,True,False,340000000,23/03/2020
bmw,2015,False,True,920000000,23/03/2020
mercedes-benz,2019,False,False,1990000000,23/03/2020
hyundai,2020,True,False,1205000000,23/03/2020
mazda,2018,False,False,638000000,23/03/2020
mercedes-benz,2020,True,False,2399000000,23/03/2020
mercedes-benz,2010,False,False,620000000,23/03/2020
ford,2020,True,True,799000000,23/03/2020
mazda,2017,False,False,777000000,23/03/2020
hyundai,2011,False,True,505000000,23/03/2020
honda,2017,False,True,700000000,23/03/2020
mercedes-benz,2011,False,False,465000000,23/03/2020
toyota,2019,False,True,395000000,23/03/2020
thaco,2020,True,False,387000000,23/03/2020
hyundai,2019,True,False,535000000,23/03/2020
honda,2018,False,False,765000000,23/03/2020
mitsubishi,2020,True,True,599000000,23/03/2020
mazda,2020,True,False,859000000,23/03/2020
thaco,2020,True,False,156000000,23/03/2020
bmw,2019,True,True,2869000000,23/03/2020
vinfast,2020,True,False,415000000,23/03/2020
vinfast,2020,True,False,1129000000,23/03/2020
kia,2020,True,False,389000000,23/03/2020
mitsubishi,2020,True,True,600000000,23/03/2020
mitsubishi,2020,True,False,825000000,23/03/2020
mercedes-benz,2019,True,False,2920000000,23/03/2020
mercedes-benz,2020,True,False,1399000000,23/03/2020
mitsubishi,2020,True,True,550000000,23/03/2020
mercedes-benz,2020,True,False,2399000000,23/03/2020
mitsubishi,2019,True,True,550000000,23/03/2020
mitsubishi,2020,True,False,825000000,23/03/2020
mitsubishi,2020,True,True,630000000,23/03/2020
isuzu,2019,True,True,565000000,23/03/2020
isuzu,2019,True,True,565000000,23/03/2020
mazda,2020,True,False,1069000000,23/03/2020
mitsubishi,2020,True,True,375000000,23/03/2020
toyota,2020,True,False,771000000,23/03/2020
hyundai,2011,False,True,530000000,23/03/2020
toyota,2016,False,False,620000000,23/03/2020
mercedes-benz,2020,True,False,1929000000,23/03/2020
mercedes-benz,2020,True,False,1749000000,23/03/2020
mitsubishi,2020,True,True,375000000,23/03/2020
vinfast,2020,True,False,414900000,23/03/2020
hyundai,2020,True,False,779000000,23/03/2020
kia,2020,True,False,399000000,23/03/2020
honda,2020,True,False,403000000,23/03/2020
kia,2020,True,False,559000000,23/03/2020
kia,2020,True,False,299000000,23/03/2020
hyundai,2019,True,False,427000000,23/03/2020
mazda,2014,False,False,599000000,23/03/2020
honda,2020,True,False,519000000,23/03/2020
ford,2014,False,False,340000000,23/03/2020
hyundai,2020,True,False,970000000,23/03/2020
hyundai,2020,True,False,325000000,23/03/2020
hyundai,2020,True,False,784000000,23/03/2020
lexus,2009,False,True,2250000000,23/03/2020
mazda,2020,True,False,699000000,23/03/2020
ford,2013,False,False,510000000,23/03/2020
vinfast,2020,True,False,415000000,23/03/2020
chevrolet,2018,False,False,229000000,23/03/2020
ford,2019,False,False,950000000,23/03/2020
toyota,2008,False,True,505000000,23/03/2020
mitsubishi,2007,False,False,295000000,23/03/2020
mercedes-benz,2019,False,False,1890000000,23/03/2020
hyundai,2020,True,True,512000000,23/03/2020
mitsubishi,2020,True,True,620000000,23/03/2020
thaco,2020,True,False,434000000,23/03/2020
suzuki,2020,True,True,499000000,23/03/2020
hyundai,2020,True,False,590000000,23/03/2020
mazda,2020,True,False,719000000,23/03/2020
mitsubishi,2020,True,True,460000000,23/03/2020
suzuki,2020,True,True,555000000,23/03/2020
ford,2015,False,False,450000000,23/03/2020
toyota,2020,True,True,1235000000,23/03/2020
mitsubishi,2020,True,True,375000000,23/03/2020
hyundai,2017,False,False,995000000,23/03/2020
toyota,2020,True,True,470000000,23/03/2020
suzuki,2019,True,True,359000000,23/03/2020
kia,2000,False,False,45000000,23/03/2020
chevrolet,2015,False,False,336000000,23/03/2020
toyota,2016,False,False,800000000,23/03/2020
toyota,2007,False,True,580000000,23/03/2020
honda,2020,True,True,983000000,23/03/2020
hyundai,2020,True,False,420000000,23/03/2020
mitsubishi,2020,True,True,460000000,23/03/2020
ford,2020,True,True,1989000000,23/03/2020
ford,2019,True,True,1939000000,23/03/2020
toyota,2016,False,True,755000000,23/03/2020
mercedes-benz,2020,True,False,1929000000,23/03/2020
ford,2019,True,True,664000000,23/03/2020
nissan,2020,True,True,809000000,23/03/2020
mazda,2019,False,False,875000000,23/03/2020
honda,2020,True,True,1093000000,23/03/2020
toyota,2020,True,True,1235000000,23/03/2020
toyota,2019,True,False,651000000,22/03/2020
hyundai,2020,True,False,500000000,22/03/2020
toyota,2019,True,True,345000000,22/03/2020
chevrolet,2019,True,True,869000000,22/03/2020
hyundai,2019,True,False,460000000,22/03/2020
hyundai,2020,True,False,659000000,22/03/2020
mercedes-benz,2006,False,True,580000000,22/03/2020
toyota,2016,False,False,406000000,22/03/2020
bmw,2013,False,True,979000000,22/03/2020
toyota,2013,False,False,680000000,22/03/2020
audi,2009,False,True,780000000,22/03/2020
kia,2020,True,False,399000000,22/03/2020
toyota,2020,True,False,470000000,22/03/2020
mazda,2016,False,False,550000000,22/03/2020
ford,2020,True,True,1168000000,22/03/2020
honda,2020,True,True,448000000,22/03/2020
honda,2019,True,True,599000000,22/03/2020
lexus,2011,False,True,1420000000,22/03/2020
mercedes-benz,2017,False,False,3599000000,22/03/2020
mitsubishi,2020,True,True,460000000,22/03/2020
toyota,2019,True,False,540000000,22/03/2020
toyota,2019,True,False,691000000,22/03/2020
toyota,2019,True,False,933000000,22/03/2020
toyota,2019,True,False,345000000,22/03/2020
toyota,2016,False,True,880000000,22/03/2020
kia,2020,True,False,399000000,22/03/2020
mercedes-benz,2008,False,True,790000000,22/03/2020
bmw,2008,False,True,720000000,22/03/2020
infiniti,2015,False,True,1900000000,22/03/2020
mercedes-benz,2017,False,False,3890000000,22/03/2020
toyota,2014,False,False,730000000,22/03/2020
chevrolet,2019,True,True,558000000,22/03/2020
suzuki,2020,True,True,359000000,22/03/2020
toyota,2010,False,False,550000000,22/03/2020
toyota,2019,False,False,1030000000,22/03/2020
mercedes-benz,2003,False,False,225000000,22/03/2020
mazda,2020,True,True,509000000,22/03/2020
toyota,2018,False,False,560000000,22/03/2020
mercedes-benz,2018,False,False,1330000000,22/03/2020
bmw,2009,False,True,425000000,22/03/2020
mazda,2020,True,False,699000000,22/03/2020
mercedes-benz,2020,True,False,1749000000,22/03/2020
kia,2020,True,False,329000000,22/03/2020
kia,2020,True,False,299000000,22/03/2020
kia,2020,True,False,635000000,22/03/2020
kia,2020,True,False,559000000,22/03/2020
mercedes-benz,2017,False,False,1750000000,22/03/2020
kia,2018,True,False,368000000,22/03/2020
volkswagen,2019,True,True,695000000,22/03/2020
ford,2011,False,True,295000000,22/03/2020
kia,2020,True,False,675000000,22/03/2020
toyota,2019,True,False,1026000000,22/03/2020
mitsubishi,2020,True,True,375000000,22/03/2020
honda,2019,True,True,569000000,22/03/2020
honda,2019,True,True,1093000000,21/03/2020
mercedes-benz,2008,False,False,373000000,21/03/2020
vinfast,2020,True,False,414000000,21/03/2020
audi,2010,False,True,730000000,21/03/2020
lexus,2016,False,False,2190000000,21/03/2020
mercedes-benz,2018,True,False,1419000000,21/03/2020
hyundai,2019,True,False,1150000000,21/03/2020
vinfast,2019,True,False,414000000,21/03/2020
volkswagen,2020,True,True,1380000000,21/03/2020
mitsubishi,2020,True,True,630000000,21/03/2020
toyota,2014,False,False,298000000,21/03/2020
vinfast,2020,True,False,415000000,21/03/2020
hyundai,2014,False,True,235000000,21/03/2020
ford,2006,False,False,220000000,21/03/2020
hyundai,2020,True,True,770000000,21/03/2020
hyundai,2020,True,True,318000000,21/03/2020
toyota,2020,True,False,1096000000,21/03/2020
mercedes-benz,2019,False,False,1410000000,21/03/2020
ford,2020,True,True,1969000000,21/03/2020
suzuki,2019,True,True,329000000,21/03/2020
kia,2018,False,False,868000000,21/03/2020
mercedes-benz,2020,True,False,1399000000,21/03/2020
hyundai,2020,True,False,535000000,21/03/2020
nissan,2018,False,True,830000000,21/03/2020
hyundai,2020,True,False,620000000,21/03/2020
toyota,1985,False,True,30000000,21/03/2020
mitsubishi,2020,True,True,550000000,21/03/2020
mazda,2020,True,False,1069000000,21/03/2020
honda,2010,False,False,375000000,21/03/2020
hyundai,2011,False,True,650000000,21/03/2020
toyota,2015,False,False,370000000,21/03/2020
toyota,2015,False,False,500000000,21/03/2020
hyundai,2020,True,False,425000000,21/03/2020
hyundai,2020,True,False,323000000,21/03/2020
mercedes-benz,2020,False,False,1750000000,21/03/2020
bmw,2015,False,True,2600000000,21/03/2020
hyundai,2020,True,False,315000000,21/03/2020
toyota,2020,True,False,771000000,21/03/2020
mazda,2018,False,False,610000000,21/03/2020
toyota,2020,True,False,1104000000,21/03/2020
mazda,2015,False,False,510000000,21/03/2020
nissan,2019,True,True,614000000,21/03/2020
hyundai,2017,False,False,340000000,21/03/2020
mazda,2017,False,False,570000000,21/03/2020
nissan,2019,True,True,975000000,21/03/2020
nissan,2019,True,True,998000000,21/03/2020
toyota,2009,False,True,330000000,21/03/2020
peugeot,2019,True,False,1149000000,21/03/2020
chevrolet,2019,True,True,630000000,21/03/2020
lexus,2020,True,True,3180000000,21/03/2020
toyota,2020,True,True,668000000,21/03/2020
vinfast,2020,True,False,415000000,21/03/2020
hyundai,2020,True,False,590000000,21/03/2020
toyota,2019,True,False,650000000,21/03/2020
vinfast,2020,True,False,370000000,21/03/2020
vinfast,2020,True,False,980000000,21/03/2020
vinfast,2020,True,False,1299000000,21/03/2020
kia,2015,False,True,515000000,21/03/2020
lexus,2020,True,True,10260000000,21/03/2020
kia,2020,True,False,625000000,21/03/2020
hyundai,2018,False,False,1035000000,21/03/2020
hyundai,2020,True,False,1235000000,21/03/2020
ford,2018,False,False,684000000,21/03/2020
kia,2017,False,False,289000000,21/03/2020
bmw,2006,False,True,420000000,20/03/2020
kia,2019,True,False,389000000,20/03/2020
mercedes-benz,2020,True,False,2795000000,20/03/2020
honda,2020,True,False,559000000,20/03/2020
toyota,2017,False,True,565000000,20/03/2020
lexus,2007,False,True,1050000000,20/03/2020
toyota,2012,False,True,372000000,20/03/2020
lexus,2008,False,True,1250000000,20/03/2020
chuyên,2010,False,True,990000000,20/03/2020
hyundai,2020,True,True,426000000,20/03/2020
hyundai,2020,True,True,323000000,20/03/2020
honda,2019,True,True,418000000,20/03/2020
toyota,2017,False,False,435000000,20/03/2020
bmw,2019,True,True,2145000000,20/03/2020
kia,2019,True,False,669000000,20/03/2020
bmw,2019,True,True,3989000000,20/03/2020
mitsubishi,2020,True,False,825000000,20/03/2020
bmw,2019,True,True,2394000000,20/03/2020
mitsubishi,2017,False,False,360000000,20/03/2020
honda,2020,True,True,1093000000,20/03/2020
honda,2019,True,True,929000000,20/03/2020
hyundai,2020,True,False,779000000,20/03/2020
kia,2015,False,False,340000000,20/03/2020
audi,2016,False,True,2499000000,20/03/2020
mazda,2015,False,True,429000000,20/03/2020
chevrolet,2020,True,True,558000000,20/03/2020
isuzu,2019,True,True,890000000,20/03/2020
honda,2015,False,False,425000000,20/03/2020
kia,2016,False,True,545000000,20/03/2020
kia,2020,True,False,1059000000,20/03/2020
hyundai,2020,True,False,425000000,20/03/2020
toyota,2019,True,False,1079000000,20/03/2020
toyota,2020,True,False,1006000000,20/03/2020
toyota,2020,True,False,550000000,20/03/2020
subaru,2019,True,True,1127000000,20/03/2020
mercedes-benz,2019,False,False,2050000000,20/03/2020
toyota,2019,False,True,455000000,20/03/2020
toyota,2020,True,True,550000000,20/03/2020
toyota,2018,False,False,620000000,20/03/2020
thaco,2020,True,False,335000000,20/03/2020
toyota,2017,False,True,1020000000,20/03/2020
thaco,2020,True,False,387000000,20/03/2020
nissan,2019,True,True,614000000,20/03/2020
honda,2012,False,False,579000000,20/03/2020
ford,2020,True,True,1960000000,20/03/2020
mitsubishi,2020,True,True,630000000,20/03/2020
mitsubishi,2020,True,True,375000000,19/03/2020
toyota,2017,False,False,495000000,19/03/2020
honda,2020,True,True,1023000000,19/03/2020
toyota,2016,False,False,820000000,18/03/2020
ford,2020,True,False,598000000,16/03/2020
toyota,2020,True,False,771000000,16/03/2020
toyota,2009,False,False,187000000,14/03/2020
ford,2019,True,True,610000000,14/03/2020
ford,2019,True,True,1979000000,13/03/2020
ford,2020,True,True,905000000,13/03/2020
toyota,2020,True,False,1033000000,13/03/2020
nissan,2020,True,False,845000000,06/03/2020
lexus,2007,False,True,675000000,05/03/2020
chevrolet,2010,False,False,168000000,05/03/2020
kia,2020,True,False,559000000,05/03/2020
toyota,2016,False,False,630000000,05/03/2020
mitsubishi,2020,True,False,550000000,04/03/2020
hyundai,2020,True,False,500000000,24/02/2020
kia,2020,True,False,929000000,24/02/2020
mercedes-benz,2015,False,True,3250000000,20/03/2020
jaguar,2015,False,True,2580000000,25/03/2020
mazda,2019,True,False,699000000,25/03/2020
mercedes-benz,2016,False,False,2750000000,20/03/2020
toyota,2020,True,True,668000000,25/03/2020
mercedes-benz,2018,False,False,1539000000,20/03/2020
peugeot,2018,False,False,1130000000,20/03/2020
honda,2017,False,True,777000000,20/03/2020
mercedes-benz,2019,False,False,1580000000,25/03/2020
toyota,2017,False,False,600000000,25/03/2020
honda,2019,False,True,1020000000,20/03/2020
toyota,2011,False,False,335000000,25/03/2020
mercedes-benz,2015,False,False,990000000,20/03/2020
ford,2012,False,False,515000000,20/03/2020
toyota,2011,False,True,586000000,20/03/2020
audi,2015,False,True,1430000000,25/03/2020
kia,2011,False,True,305000000,25/03/2020
mazda,2010,False,True,530000000,25/03/2020
bmw,2016,False,True,1180000000,25/03/2020
honda,2009,False,False,325000000,25/03/2020
toyota,2017,False,False,485000000,25/03/2020
honda,2008,False,False,278000000,25/03/2020
toyota,2014,False,False,365000000,25/03/2020
toyota,2020,True,False,570000000,25/03/2020
tải,2018,True,True,800000000,25/03/2020
hyundai,2020,True,False,606000000,20/03/2020
toyota,2014,False,False,799000000,20/03/2020
ford,2015,False,False,415000000,21/03/2020
bmw,2008,False,True,710000000,25/03/2020
hyundai,2020,True,True,420000000,25/03/2020
toyota,2020,True,True,4380000000,25/03/2020
isuzu,2019,True,True,875000000,25/03/2020
ford,2020,True,True,754000000,25/03/2020
kia,2020,True,False,1199000000,25/03/2020
lexus,2020,True,True,10450000000,25/03/2020
toyota,2007,False,False,270000000,25/03/2020
chevrolet,2018,False,False,280000000,25/03/2020
kia,2014,False,True,405000000,25/03/2020
isuzu,2019,True,True,630000000,20/03/2020
toyota,2019,False,False,955000000,20/03/2020
mazda,2019,True,False,1249000000,23/03/2020
landrover,2020,True,True,13800000000,25/03/2020
lexus,2019,True,True,4350000000,25/03/2020
porsche,2018,False,True,6500000000,20/03/2020
chevrolet,2014,False,False,245000000,20/03/2020
bmw,2019,True,True,6950000000,25/03/2020
kia,2020,True,False,387000000,25/03/2020
toyota,2014,False,True,2350000000,25/03/2020
ford,2020,True,True,616000000,25/03/2020
toyota,2007,False,True,410000000,25/03/2020
ford,2020,True,True,999000000,20/03/2020
toyota,2018,False,False,470000000,20/03/2020
ford,2019,True,True,616000000,25/03/2020
chevrolet,2018,False,False,250000000,20/03/2020
toyota,2019,False,True,559000000,25/03/2020
audi,2010,False,True,645000000,25/03/2020
mazda,2015,False,False,545000000,20/03/2020
toyota,2007,False,False,285000000,25/03/2020
